"year","wiki_ref","wiki_query","producer","distributor","name","country","director","cinematography","editing","studio","budget","gross","runtime","music","writer","starring","language","released"
2011,"/wiki/Justin_Bieber:_Never_Say_Never","Justin_Bieber:_Never_Say_Never","['Scooter Braun', 'Justin Bieber', 'Antonio', 'Reid', 'Usher', 'Usher Raymond IV', 'Dan Cutforth', 'Jane Lipsitz']","['Paramount Pictures']","Justin Bieber: Never Say Never","['United States']","['Jon M. Chu']","['Reed Smoot', 'Reed Smoot']","['Reed Smoot', 'Reed Smoot']","['Insurge Pictures', 'MTV Films', 'Scooter Braun', 'Scooter Braun Films', 'Antonio', 'Reid', 'L.A. Reid Media', 'AEG Live', 'Island Def Jam Music Group']","13000000","99000000","105","['Deborah Lurie']","[]","['Justin Bieber']","['English']","2011/2/11"
2011,"/wiki/Carbon_Nation","Carbon_Nation","['Peter Byck', 'Artemis Joukowsky', 'Craig Sieben', 'Chrisna Van Zyl', 'Karen Weigert']","[]","Carbon Nation","['United States']","['Peter Byck']","[]","[]","['Earth School Education Foundation']","","","86","['Robert Hawes', 'Matt Heck']","[]","['R. James Woolsey', 'Richard Branson', 'Denis Hayes', 'Van Jones', 'Lester R. Brown', 'Ralph Cavanagh', 'Robert F. Fox, Jr.', 'Bob Fox', 'Thomas Friedman', 'Eban Goodstein', 'Gary Hirshberg', 'Sadhu Aufochs Johnston', 'Amory B. Lovins', 'Joel Makower', 'Edward Mazria', 'Arthur H. Rosenfeld', 'John Rowe', 'Exelon']","['English']","2010/10/22"
2011,"/wiki/Mooz-lum","Mooz-lum","['Peace Film']","['Codeblack Films', 'CodeBlack Lionsgate']","Mooz-lum","['United States']","['Qasim', 'Basir']","[]","[]","[]","1200000","369129","95","[]","['Qasim', 'Basir']","['Danny Glover', 'Nia Long', 'Evan Ross', 'Roger Guenveur Smith']","['English']","2010/9/17"
2011,"/wiki/Carancho","Carancho","['Pablo Trapero', 'Martina Gusm\xc3\xa1n']","['Buena Vista International']","Carancho","['Argentina']","['Pablo Trapero']","['Juli\xc3\xa1n Apezteguia']","['Juli\xc3\xa1n Apezteguia']","[]","","","107","[]","['Alejandro Fadel', 'Mart\xc3\xadn Mauregui', 'Santiago Mitre', 'Pablo Trapero']","['Ricardo Dar\xc3\xadn', 'Martina Gusm\xc3\xa1n']","['Spanish']",""
2011,"/wiki/The_Adjustment_Bureau","The_Adjustment_Bureau","['Bill Carraro', 'Michael Hackett', 'Chris Moore', 'Chris Moore', 'George Nolfi']","['Universal Pictures']","The Adjustment Bureau","['United States']","['George Nolfi']","['John Toll']","['John Toll']","['Media Rights Capital', 'Gambit Pictures', 'Electric Shepherd Productions']","50200000","127900000","106","['Thomas Newman']","[]","['Matt Damon', 'Emily Blunt']","['English']","2011/02/14"
2011,"/wiki/Coriolanus_(film)","Coriolanus_(film)","['Ralph Fiennes', 'John Logan', 'John Logan', 'Gabrielle Tana', 'Julia Taylor Stanley', 'Colin Vaines']","['The Weinstein Company']","Coriolanus","['United Kingdom']","['Ralph Fiennes']","['Barry Ackroyd']","['Barry Ackroyd']","['Icon Entertainment International', 'BBC Films']","7700000","1072602","123","['Ilan Eshkeri']","[]","['Ralph Fiennes', 'Gerard Butler', 'Vanessa Redgrave', 'Brian Cox', 'Brian Cox', 'Jessica Chastain', 'John Kani', 'James Nesbitt', 'Paul Jesson', 'Lubna Azabal', 'Ashraf Barhom']","['English']",""
2011,"/wiki/Paul_(film)","Paul_(film)","['Nira Park', 'Tim Bevan', 'Eric Fellner']","['Universal Pictures']","Paul","['United Kingdom', 'United States']","['Greg Mottola']","['Lawrence Sher']","['Lawrence Sher']","['Relativity Media', 'Working Title Films', 'Big Talk Productions', 'Big Talk Pictures', 'Big Talk Pictures', 'StudioCanal']","40000000","98000000","104","['David Arnold']","['Simon Pegg', 'Nick Frost']","['Simon Pegg', 'Nick Frost', 'Jason Bateman', 'Kristen Wiig', 'Bill Hader', 'Blythe Danner', 'John Carroll Lynch', 'Sigourney Weaver', 'Seth Rogen']","['English']",""
2011,"/wiki/Unknown_(2011_film)","Unknown_(2011_film)","['Joel Silver', 'Leonard Goldberg', 'Andrew Rona']","['Warner Bros. Pictures']","Unknown","['United States', 'Germany', 'United Kingdom', 'France', 'Germany', 'United Kingdom', 'France']","['Jaume Collet Serra']","['Flavio Labiano']","['Flavio Labiano']","['Dark Castle Entertainment', 'Babelsberg Studios', 'Babelsberg Studios']","30 –40000000","136100000","113","['John Ottman', 'Alexander Rudd']","['Oliver Butcher', 'Stephen Cornwell']","['Liam Neeson', 'Diane Kruger', 'January Jones', 'Aidan Quinn', 'Frank Langella']","['English']","2011/2/16"
2011,"/wiki/Big_Mommas:_Like_Father,_Like_Son","Big_Mommas:_Like_Father,_Like_Son","['David T. Friendly', 'Michael Green']","['20th Century Fox']","Big Mommas: Like Father, Like Son","['United States']","['John Whitesell']","['Anthony B. Richmond']","['Anthony B. Richmond']","['Regency Enterprises', 'New Regency Productions', 'New Regency', 'David T. Friendly', 'Friendly Films', 'Runteldat Entertainment', 'The Collective', 'Dune Entertainment']","32000000","83900000","107","['David Newman', 'David Newman']","[]","['Martin Lawrence', 'Brandon T. Jackson']","['English']","2011/2/18"
2011,"/wiki/I_Am_Number_Four_(film)","I_Am_Number_Four_(film)","['Michael Bay']","['Walt Disney Studios Motion Pictures', 'Walt Disney Studios', 'Motion Pictures']","I Am Number Four","['United States']","['D. J. Caruso']","['Guillermo Navarro']","['Guillermo Navarro']","['DreamWorks', 'DreamWorks Pictures', 'Reliance Entertainment', 'Bay Films', 'Reliance Entertainment', 'Bay Films']","50000000","150000000","109","['Trevor Rabin']","[]","['Alex Pettyfer', 'Timothy Olyphant', 'Teresa Palmer', 'Dianna Agron', 'Callan McAuliffe', 'Kevin Durand', 'Alex Pettyfer', 'Timothy Olyphant', 'Teresa Palmer', 'Dianna Agron', 'Callan McAuliffe', 'Kevin Durand']","['English']","2011/02/18"
2011,"/wiki/Drive_Angry","Drive_Angry","['Ren\xc3\xa9 Besson', 'Michael De Luca', 'Adam Fields']","['Summit Entertainment']","Drive Angry","['United States']","['Patrick Lussier']","['Brian Pearson']","['Brian Pearson']","['Millennium Films', 'Nu Image', 'Saturn Films']","50000000","28900000","105","['Michael Wandmacher']","['Todd Farmer', 'Patrick Lussier']","['Nicolas Cage', 'Amber Heard', 'William Fichtner', 'Billy Burke', 'Billy Burke', 'Charlotte Ross', 'Katy Mixon', 'Tom Atkins', 'Tom Atkins']","['English']","2011/2/25"
2011,"/wiki/Hall_Pass","Hall_Pass","['Charles B. Wessler', 'Bradley Thomas', 'Benjamin Waisbren', 'Bobby Farrelly', 'Peter Farrelly', 'James B. Rogers', 'J.B. Rogers', 'Mark Charpentier']","['Warner Bros.', 'Warner Bros. Pictures']","Hall Pass","['United States']","['Bobby Farrelly', 'Peter Farrelly']","['Matthew F. Leonetti']","['Matthew F. Leonetti']","['New Line Cinema', 'Farrelly brothers', 'Conundrum Entertainment']","36000000","83200000","109","['Rolfe Kent']","[]","['Owen Wilson', 'Jason Sudeikis', 'Jenna Fischer', 'Richard Jenkins', 'Alexandra Daddario', 'Christina Applegate', 'Stephen Merchant']","['English']","2011/02/25"
2011,"/wiki/Take_Me_Home_Tonight_(film)","Take_Me_Home_Tonight_(film)","['Ryan Kavanaugh', 'Jim Whitaker', 'Susan Bowen']","['Relativity Media', 'Universal Pictures']","Take Me Home Tonight","['United States']","['Michael Dowse']","['Terry Stacey']","['Terry Stacey']","['Imagine Entertainment', 'Rogue Pictures', 'Rogue']","19000000","7400000","97","['Trevor Horn']","[]","['Topher Grace', 'Anna Faris', 'Dan Fogler', 'Teresa Palmer']","['English']","2011/03/02"
2011,"/wiki/Beastly_(film)","Beastly_(film)","['Susan Cartsonis', 'Roz Weisberg', 'Michael Flynn']","['CBS Films']","Beastly","['United States']","['Daniel Barnz']","['Mandy Walker']","['Mandy Walker']","[]","17000000","43200000","86","['Marcelo Zarvos']","[]","['Alex Pettyfer', 'Vanessa Hudgens', 'Mary Kate Olsen', 'Peter Krause', 'LisaGay Hamilton', 'Neil Patrick Harris', 'Regina King']","['English']","2011/03/04"
2011,"/wiki/Red_Riding_Hood_(2011_film)","Red_Riding_Hood_(2011_film)","['Leonardo DiCaprio', 'Jennifer Davisson Killoran', 'Julie Yorn']","['Warner Bros.']","Red Riding Hood","['Canada']","['Catherine Hardwicke']","['Mandy Walker']","['Mandy Walker']","['Appian Way Productions']","42000000","89162162","100","['Brian Reitzell', 'Alex Heffes']","['David Leslie Johnson McGoldrick']","['Amanda Seyfried', 'Gary Oldman', 'Billy Burke', 'Billy Burke', 'Shiloh Fernandez', 'Max Irons', 'Max Irons', 'Virginia Madsen', 'Lukas Haas', 'Julie Christie']","['English']","2011/03/07"
2011,"/wiki/Battle:_Los_Angeles","Battle:_Los_Angeles","['Jeffrey Chernov', 'David Greenblatt']","['Columbia Pictures']","Battle: Los Angeles","['United States']","['Jonathan Liebesman']","['Lukas Ettlin']","['Lukas Ettlin']","['Relativity Media', 'Original Film']","100000000","211800000","116","['Brian Tyler', 'Brian Tyler']","['Christopher Bertolini', 'Chris Bertolini']","['Aaron Eckhart', 'Michelle Rodriguez', 'Ram\xc3\xb3n Rodr\xc3\xadguez', 'Ramon Rodriguez', 'Bridget Moynahan', 'Ne Yo', 'Michael Pe\xc3\xb1a']","['English']","2011/03/08"
2011,"/wiki/Limitless_(film)","Limitless_(film)","['Leslie Dixon', 'Scott Kroopf', 'Ryan Kavanaugh']","['Relativity Media', 'Relativity']","Limitless","['United States']","['Neil Burger']","['Jo Willems']","['Jo Willems']","['Virgin Produced', 'Rogue Pictures', 'Rogue', 'Many Rivers Productions', 'Boy of the Year', 'Intermedia', 'Intermedia Film']","27000000","161800000","105","['Paul Leonard Morgan']","[]","['Bradley Cooper', 'Abbie Cornish', 'Robert De Niro', 'Andrew Howard', 'Anna Friel']","['English']","2011/03/08"
2011,"/wiki/Jane_Eyre_(2011_film)","Jane_Eyre_(2011_film)","['Alison Owen', 'Paul Trijbits']","['Universal Pictures']","Jane Eyre","['United Kingdom', 'United States']","['Cary Fukunaga', 'Cary Joji Fukunaga']","['Adriano Goldman']","['Adriano Goldman']","['BBC Films', 'Ruby Films']","","35000000","120","['Dario Marianelli']","[]","['Mia Wasikowska', 'Michael Fassbender', 'Jamie Bell', 'Judi Dench']","['English', 'French']",""
2011,"/wiki/The_Lincoln_Lawyer_(film)","The_Lincoln_Lawyer_(film)","['Sidney Kimmel', 'Tom Rosenberg', 'Gary Lucchesi', 'Richard Wright', 'Scott Steindorff']","['Lions Gate Entertainment', 'Lionsgate']","The Lincoln Lawyer","['United States']","['Brad Furman']","['Lukas Ettlin']","['Lukas Ettlin']","['Lakeshore Entertainment', 'Sidney Kimmel Entertainment', 'Stone Village Pictures']","40000000","87100000","118","['Cliff Martinez']","[]","['Matthew McConaughey', 'Marisa Tomei', 'Ryan Phillippe', 'Josh Lucas', 'John Leguizamo', 'Michael Pe\xc3\xb1a', 'Bob Gunton', 'Frances Fisher', 'Bryan Cranston', 'William H. Macy', 'Trace Adkins']","['English']","2011/03/10"
2011,"/wiki/Mars_Needs_Moms","Mars_Needs_Moms","['Robert Zemeckis', 'Jack Rapke', 'Steve Starkey', 'Steven Boyd']","['Walt Disney Studios Motion Pictures', 'Walt Disney Studios', 'Motion Pictures']","Mars Needs Moms","['United States']","['Simon Wells']","['Robert Presley']","['Robert Presley']","['Walt Disney Pictures', 'ImageMovers Digital', 'ImageMovers Digital']","150000000","39000000","88","['John Powell', 'John Powell']","[]","['Seth Green', 'Dan Fogler', 'Elisabeth Harnois', 'Mindy Sterling', 'Joan Cusack']","['English']","2011/3/11"
2011,"/wiki/Source_Code","Source_Code","['Mark Gordon', 'Jordan Wynn', 'Philippe Rousselet']","['Summit Entertainment']","Source Code","['United States', 'France', 'France']","['Duncan Jones']","['Don Burgess', 'Don Burgess']","['Don Burgess', 'Don Burgess']","[]","32000000","147300000","93","['Chris Bacon', 'Chris Bacon']","['Ben Ripley']","['Jake Gyllenhaal', 'Michelle Monaghan', 'Vera Farmiga']","['English']","2011/3/11"
2011,"/wiki/Attack_the_Block","Attack_the_Block","['Nira Park', 'James Wilson']","['Optimum Releasing']","Attack the Block","['United Kingdom']","['Joe Cornish']","['Tom Townend']","['Tom Townend']","[]","£8000000","£4100000","88","['Basement Jaxx', 'Steven Price', 'Steven Price']","['Joe Cornish']","['Jodie Whittaker', 'John Boyega', 'Alex Esmail', 'Franz Drameh', 'Leeon Jones', 'Simon Howard', 'Luke Treadaway', 'Jumayn Hunter', 'Nick Frost']","['English']",""
2011,"/wiki/Fightville","Fightville","['Dan Cogan', ', Michael W. Gray, Rachel Schnipper']","['Showtime Networks']","Fightville","['United States']","[]","['Michael Tucker', 'Michael Tucker']","['Michael Tucker', 'Michael Tucker']","[]","","","","[]","[]","['Dustin Poirier', 'Tim Credeur', 'Albert Stainback', 'Gil Guillory']","['English']","2011/03/12"
2011,"/wiki/The_Divide_(2011_film)","The_Divide_(2011_film)","['Ross M. Dinerstein', 'Darryn Welch', 'Nathaniel Rollo']","['Anchor Bay Films']","The Divide","[]","['Xavier Gens']","['Laurent Bar\xc3\xa8s']","['Laurent Bar\xc3\xa8s']","['Preferred Content', 'Instinctive Film', 'Julijette Inc']","3000000","130839","122","['Jean Pierre Taieb']","['Karl Mueller', 'Eron Sheean']","['Lauren German', 'Michael Biehn', 'Milo Ventimiglia', 'Courtney B. Vance', 'Iv\xc3\xa1n Gonz\xc3\xa1lez', 'Michael Eklund', 'Abbey Thickson', 'Ashton Holmes', 'Rosanna Arquette']","['English']","2011/3/13"
2011,"/wiki/The_Beaver_(film)","The_Beaver_(film)","['Steve Golin', 'Keith Redmon', 'Ann Ruark']","['Summit Entertainment']","The Beaver","['United Arab Emirates', 'United States']","['Jodie Foster']","['Hagen Bogdanski']","['Hagen Bogdanski']","['Participant Media', 'Anonymous Content', 'Image Nation', 'Imagenation Abu Dhabi']","21000000","6400000","91","['Marcelo Zarvos']","['Kyle Killen']","['Mel Gibson', 'Jodie Foster', 'Anton Yelchin', 'Jennifer Lawrence']","['English']","2011/03/16"
2011,"/wiki/Dylan_Dog:_Dead_of_Night","Dylan_Dog:_Dead_of_Night","['Gilbert Adler', 'Scott Mitchell Rosenberg']","['Freestyle Releasing']","Dylan Dog: Dead of Night","['United States']","['Kevin Munroe']","['Geoffrey Hall']","['Geoffrey Hall']","['Hyde Park Entertainment', 'Long Distance Films', 'Platinum Studios', 'Prana Studios']","20000000","4634062","108","['Klaus Badelt']","['Thomas Dean Donnelly', 'Joshua Oppenheimer']","['Brandon Routh', 'Sam Huntington', 'Anita Briem', 'Peter Stormare', 'Taye Diggs']","['English', 'Italian']","2011/03/16"
2011,"/wiki/Rio_(2011_film)","Rio_(2011_film)","['Bruce Anderson', 'John C. Donkin']","['20th Century Fox']","Rio","['United States']","['Carlos Saldanha']","['Renato Falc\xc3\xa3o']","['Renato Falc\xc3\xa3o']","['Blue Sky Studios', '20th Century Fox Animation']","90000000","484600000","96","['John Powell', 'John Powell']","[]","['Jesse Eisenberg', 'Anne Hathaway', 'George Lopez', 'Jemaine Clement', 'Tracy Morgan', 'Leslie Mann', 'Will.i.am', 'Jamie Foxx']","['English']","2011/3/22"
2011,"/wiki/Diary_of_a_Wimpy_Kid:_Rodrick_Rules_(film)","Diary_of_a_Wimpy_Kid:_Rodrick_Rules_(film)","['Nina Jacobson', 'Brad Simpson', 'Ethan Smith']","['20th Century Fox']","Diary of a Wimpy Kid: Rodrick Rules","['United States']","['David Bowers', 'David Bowers']","['Jack N. Green']","['Jack N. Green']","['Color Force', 'Color Force', 'Dune Entertainment', 'Dune Entertainment']","21000000","72400000","96","['Edward Shearmur']","[]","['Zachary Gordon', 'Devon Bostick', 'Rachael Harris', 'Robert Capron', 'Steve Zahn']","['English']","2011/3/17"
2011,"/wiki/Sucker_Punch_(2011_film)","Sucker_Punch_(2011_film)","['Deborah Snyder', 'Zack Snyder']","['Warner Bros.', 'Warner Bros. Pictures']","Sucker Punch","['United States']","['Zack Snyder']","['Larry Fong']","['Larry Fong']","['Legendary Pictures', 'Cruel and Unusual Films']","82000000","89800000","109","['Tyler Bates', 'Marius de Vries']","[]","['Emily Browning', 'Abbie Cornish', 'Jena Malone', 'Vanessa Hudgens', 'Jamie Chung', 'Carla Gugino', 'Oscar Isaac', 'Jon Hamm', 'Scott Glenn', 'Emily Browning', 'Abbie Cornish', 'Jena Malone', 'Vanessa Hudgens', 'Jamie Chung', 'Carla Gugino', 'Oscar Isaac', 'Jon Hamm', 'Scott Glenn']","['English']","2011/03/25"
2011,"/wiki/Hop_(film)","Hop_(film)","['Chris Meledandri', 'Michele Imperato Stabile']","['Universal Pictures']","Hop","['United States']","['Tim Hill', 'Tim Hill']","['Peter Lyons Collister']","['Peter Lyons Collister']","['Illumination', 'Illumination Entertainment']","63000000","184000000","95","['Christopher Lennertz']","[]","['Russell Brand', 'James Marsden', 'Kaley Cuoco', 'Hank Azaria', 'Hugh Laurie']","['English']","2011/03/27"
2011,"/wiki/Hanna_(film)","Hanna_(film)","['Leslie Holleran', 'Marty Adelstein', 'Scott Nemes']","['Focus Features', 'Sony Pictures']","Hanna","['Germany', 'United Kingdom', 'United States', 'Finland', 'United Kingdom', 'United States', 'Finland']","['Joe Wright']","['Alwin H. K\xc3\xbcchler']","['Alwin H. K\xc3\xbcchler']","['Babelsberg Studio', 'Focus Features', 'Holleran Company']","30000000","65300000","111","['The Chemical Brothers']","[]","['Saoirse Ronan', 'Eric Bana', 'Cate Blanchett']","['English', 'German']",""
2011,"/wiki/Arthur_(2011_film)","Arthur_(2011_film)","['Larry Brezner', 'Kevin McCormick', 'Chris Bender', 'Michael Tadross']","['Warner Bros.', 'Warner Bros. Pictures']","Arthur","['United States']","['Jason Winer']","['Uta Briesewitz']","['Uta Briesewitz']","['MBST Entertainment', 'BenderSpink', 'Langley Park Productions']","40000000","45735397","107","['Theodore Shapiro', 'Theodore Shapiro', 'Mark Ronson']","[]","['Russell Brand', 'Helen Mirren', 'Jennifer Garner', 'Luis Guzm\xc3\xa1n', 'Greta Gerwig', 'Nick Nolte']","['English']","2011/4/8"
2011,"/wiki/Soul_Surfer_(film)","Soul_Surfer_(film)","['David Zelon', 'Douglas Schwartz', 'Dutch Hofstetter', 'David Brookwell', 'Sean McNamara']","['TriStar Pictures', 'FilmDistrict']","Soul Surfer","['United States']","['Sean McNamara', 'Sean McNamara']","['John R. Leonetti']","['John R. Leonetti']","['Mandalay Vision', 'Brookwell McNamara Entertainment', 'Island Film Group', 'Enticing Entertainment', 'Affirm Films', ""Life's a Beach Entertainment""]","18000000","47100000","106","['Marco Beltrami']","[]","['AnnaSophia Robb', 'Helen Hunt', 'Lorraine Nicholson', 'Carrie Underwood', 'Dennis Quaid']","['English']","2011/04/08"
2011,"/wiki/Your_Highness","Your_Highness","['Scott Stuber']","['Universal Studios', 'Universal Pictures']","Your Highness","['United States']","['David Gordon Green']","['Tim Orr']","['Tim Orr']","['Scott Stuber', 'Stuber Pictures']","50000000","28000000","102","['Steve Jablonsky']","['Danny McBride', 'Ben Best', 'Ben Best']","['Danny McBride', 'James Franco', 'Natalie Portman', 'Zooey Deschanel', 'Danny McBride', 'James Franco', 'Natalie Portman', 'Zooey Deschanel']","['English']","2011/04/08"
2011,"/wiki/Scream_4","Scream_4","['Wes Craven', 'Iya Labunka', 'Kevin Williamson', 'Kevin Williamson']","['Dimension Films']","Scream 4","['United States']","['Wes Craven']","['Peter Deming']","['Peter Deming']","['Corvus Corax Productions', 'Outerbanks Entertainment', 'The Weinstein Company', 'Outerbanks Entertainment', 'The Weinstein Company']","40000000","97100000","111","['Marco Beltrami']","['Kevin Williamson']","['David Arquette', 'Neve Campbell', 'Courteney Cox', 'Emma Roberts', 'Hayden Panettiere', 'Anthony Anderson', 'Alison Brie', 'Adam Brody', 'Rory Culkin', 'Marielle Jaffe', 'Erik Knudsen', 'Mary McDonnell', 'Marley Shelton', 'Nico Tortorella']","['English']","2011/4/11"
2011,"/wiki/3D_Sex_and_Zen:_Extreme_Ecstasy","3D_Sex_and_Zen:_Extreme_Ecstasy","['Stephen Shiu', 'Stephen Shiu, Jr.', 'Ng Kin hung']","['One Dollar Distribution']","3D Sex and Zen: Extreme Ecstasy","['Hong Kong']","['Christopher Suen']","['Jimmy Wong']","['Jimmy Wong']","['One Dollar Production, Ltd.', 'Local Production']","3500000","6369363","110 118","['Raymond Wong', 'Raymond Wong']","[]","['Hayama Hiro', 'Lan Yan', 'Saori Hara', 'Vonnie Lui', 'Yukiko Suo', 'Tony Ho']","['Cantonese', 'Mandarin']",""
2011,"/wiki/Atlas_Shrugged:_Part_I","Atlas_Shrugged:_Part_I","['John Aglialoro', 'Harmon Kaslow']","['Rocky Mountain Pictures', '20th Century Fox']","Atlas Shrugged: Part I","['United States']","['Paul Johansson']","['Ross Berryman']","['Ross Berryman']","['The Strike Productions']","20000000","4627375","102","['Elia Cmiral']","[]","['Taylor Schilling', 'Grant Bowler', 'Matthew Marsden', 'Edi Gathegi', 'Jsu Garcia', 'Michael Lerner', 'Michael Lerner']","['English']","2011/04/15"
2011,"/wiki/We_Have_a_Pope_(film)","We_Have_a_Pope_(film)","['Nanni Moretti', 'Domenico Procacci']","['01 Distribution']","We Have a Pope<br/> {{small|Habemus Papam}}","['Italy', 'France']","['Nanni Moretti']","['Alessandro Pesci']","['Alessandro Pesci']","['Sacher Film', 'Fandango', 'Le Pacte', 'France 3', 'France 3 Cin\xc3\xa9ma']","€8000000","","104","['Franco Piersanti']","['Nanni Moretti', 'Francesco Piccolo', 'Federica Pontremoli']","['Michel Piccoli', 'Nanni Moretti']","['Italian']",""
2011,"/wiki/Winnie_the_Pooh_(2011_film)","Winnie_the_Pooh_(2011_film)","['Peter Del Vecho', 'Clark Spencer']","['Walt Disney Studios Motion Pictures', 'Walt Disney Studios', 'Motion Pictures']","Winnie the Pooh","['United States']","['Stephen J. Anderson', 'Don Hall', 'Don Hall']","['Julio Macat']","['Julio Macat']","[]","30000000","50100000","63","['Henry Jackman']","[]","['Jim Cummings', 'Jack Boulter', 'Travis Oates', 'Bud Luckey', 'Tom Kenny', 'Craig Ferguson', 'Kristen Anderson Lopez', 'Wyatt Hall', 'Huell Howser']","['English']","2011/04/15"
2011,"/wiki/Thor_(film)","Thor_(film)","['Kevin Feige']","['Paramount Pictures', 'refn', 'name', '=', 'Distributor', 'group', '=', 'N', ""In July 2013, the film's distribution rights were transferred from"", 'Paramount Pictures', 'to', 'Walt Disney Studios', 'Walt Disney Studios', '.', 'name=']","Thor","['United States']","['Kenneth Branagh']","['Haris Zambarloukos']","['Haris Zambarloukos']","['Marvel Studios']","150000000","449.3000000","114","['Patrick Doyle']","[]","['Chris Hemsworth', 'Natalie Portman', 'Tom Hiddleston', 'Stellan Skarsg\xc3\xa5rd', 'Colm Feore', 'Ray Stevenson', 'Ray Stevenson', 'Idris Elba', 'Kat Dennings', 'Rene Russo', 'Anthony Hopkins']","['English']","2011/04/17"
2011,"/wiki/African_Cats","African_Cats","['Alix Tidmarsh', 'Keith Scholey']","['Walt Disney Studios Motion Pictures', 'Walt Disney Studios', 'Motion Pictures']","African Cats","['United States', 'France']","['Alastair Fothergill', 'Keith Scholey']","[]","[]","['Disneynature']","5000000","30900000","89","['Nicholas Hooper']","[]","[]","['English']","2011/4/22"
2011,"/wiki/Water_for_Elephants_(film)","Water_for_Elephants_(film)","['Gil Netter', 'Erwin Stoff', 'Andrew R. Tennenbaum']","['20th Century Fox']","Water for Elephants","['United States']","['Francis Lawrence']","['Rodrigo Prieto']","['Rodrigo Prieto']","['20th Century Fox', 'Fox 2000 Pictures', '3 Arts Entertainment', 'Flashpoint Entertainment', 'Dune Entertainment', 'Ingenious Media', 'Big Screen Productions']","38000000","117100000","120","['James Newton Howard']","[]","['Reese Witherspoon', 'Robert Pattinson', 'Christoph Waltz', 'Hal Holbrook']","['English', 'Polish']","2011/04/22"
2011,"/wiki/Hoodwinked_Too!_Hood_vs._Evil","Hoodwinked_Too!_Hood_vs._Evil","['Maurice Kanbar', 'David Lovegren', 'Joan Collins Carey']","['The Weinstein Company']","Hoodwinked Too! Hood vs. Evil","['United States']","['Mike Disa']","[]","[]","['Kanbar Entertainment', 'Kanbar Animation', 'Arc Productions']","30000000","16000000","87","['Murray Gold']","['Cory Edwards', 'Todd Edwards', 'Todd Edwards', 'Tony Leech']","['Glenn Close', 'Cheech Marin', 'Tommy Chong', 'Hayden Panettiere', 'Bill Hader', 'Amy Poehler', 'Martin Short', 'Patrick Warburton']","['English']","2011/04/23"
2011,"/wiki/Bridesmaids_(2011_film)","Bridesmaids_(2011_film)","['Judd Apatow', 'Barry Mendel', 'Clayton Townsend']","['Universal Studios', 'Universal Pictures']","Bridesmaids","['United States']","['Paul Feig']","['Robert Yeoman']","['Robert Yeoman']","[]","32500000","288400000","125","['Michael Andrews', 'Michael Andrews']","['Annie Mumolo', 'Kristen Wiig']","['Kristen Wiig', 'Maya Rudolph', 'Rose Byrne', 'Melissa McCarthy', 'Wendi McLendon Covey', 'Ellie Kemper', ""Chris O'Dowd"", 'Jill Clayburgh']","['English']","2011/04/28"
2011,"/wiki/Prom_(film)","Prom_(film)","['Ted Griffin', 'Justin Springer']","['Walt Disney Studios Motion Pictures', 'Walt Disney Studios', 'Motion Pictures']","Prom","['United States']","['Joe Nussbaum']","['Byron Shah']","['Byron Shah']","['Walt Disney Pictures']","8000000","10100000","104","['Deborah Lurie']","['Katie Wech']","['Aimee Teegarden', 'Thomas McDonell', 'Cameron Monaghan', 'Yin Chang', 'Nicholas Braun', 'Dean Norris', 'Danielle Campbell', 'Nolan Sotillo', 'Kylie Bunbury', 'Christine Elise', 'Raini Rodriguez']","['English']","2011/04/29"
2011,"/wiki/Fullmetal_Alchemist:_The_Sacred_Star_of_Milos","Fullmetal_Alchemist:_The_Sacred_Star_of_Milos","['Masahiko Minami', 'Hir\xc5\x8d Maruyama', 'Ryo \xc5\x8cyama', 'Nobuyuki Kurashige', 'Fumi Teranishi', 'Arimasa Okada', 'Shin Furukawa']","['Shochiku']","Fullmetal Alchemist:<br />The Sacred Star of Milos","['Japan']","['Kazuya Murata', 'Kazuya Murata']","['Yoshiyuki Takei']","['Yoshiyuki Takei']","[]","","7400000","111","['Taro Iwashiro']","[]","['Romi Park', 'Rie Kugimiya', 'Maaya Sakamoto', 'Toshiyuki Morikawa', 'Sakiko Tamagawa', 'Shin ichiro Miki', 'Fumiko Orikasa', 'Megumi Takamoto', 'Kenji Utsumi']","['Japanese']","2011/05/02"
2011,"/wiki/Jumping_the_Broom","Jumping_the_Broom","['Tracey Edmonds', 'Tracey E. Edmonds', 'Elizabeth Hunter', 'T.D. Jakes', 'Glendon Palmer', 'Curtis Wallace']","['TriStar Pictures']","Jumping the Broom","['United States']","['Salim Akil']","['Anastas N. Michos']","['Anastas N. Michos']","['Our Stories Films', 'Stage 6 Films']","6600000","37710610","112","['Edward Shearmur']","[]","['Angela Bassett', 'Paula Patton', 'Laz Alonso', 'Loretta Devine', 'Mike Epps']","['English']","2011/5/6"
2011,"/wiki/Something_Borrowed_(film)","Something_Borrowed_(film)","['Hilary Swank', 'Molly Mickler Smith', 'Broderick Johnson', 'Andrew Kosove', 'Aaron Lubin', 'Pamela Schein Murphy']","['Warner Bros.']","Something Borrowed","['United States']","['Luke Greenfield']","['Charles Minsky']","['Charles Minsky']","['Alcon Entertainment', 'Hilary Swank', '2S Films']","35000000","60100000","112","['Alex Wurman']","[]","['Ginnifer Goodwin', 'Kate Hudson', 'John Krasinski', 'Colin Egglesfield', 'Steve Howey', 'Steve Howey', 'Ashley Williams', 'Ashley Williams']","['English']",""
